,grid_topology,pv_penetration,hp_penetration,ev_penetration,lem_with_lem,average_energy_price_with_lem,avg_share_balancing_energy_with_lem,avg_normalized_market_energy_with_lem,avg_ratio_gen_dem_with_lem,avg_ratio_hp_hh_with_lem,avg_ratio_pv_hp_with_lem,peak_power_with_lem,season_with_lem,max_loads_with_lem,grid_topology_without_lem,lem_without_lem,average_energy_price_without_lem,avg_share_balancing_energy_without_lem,avg_normalized_market_energy_without_lem,avg_ratio_gen_dem_without_lem,avg_ratio_hp_hh_without_lem,avg_ratio_pv_hp_without_lem,peak_power_without_lem,season_without_lem,max_loads_without_lem,average_energy_price_ratio,peak_power_ratio,max_loads_ratio
36,Suburban,0.25,0.5,0.25,True,0.3023,0.1495,0.3672,0.4262,0.8233,2.0312,-613.32,winter,382.28,Suburban,False,0.3231,0.0,0.3496,0.4467,0.7832,2.2659,-461.52,winter,368.38,0.9356236459300526,1.3289131565262613,1.0377327759378903
37,Suburban,0.25,0.5,0.5,True,0.3068,0.1452,0.3877,0.4019,0.8261,2.0279,-613.32,winter,391.17,Suburban,False,0.3255,0.0,0.3613,0.4273,0.7832,2.2659,-533.616,winter,373.96,0.9425499231950845,1.1493658361068635,1.0460209648090706
38,Suburban,0.25,0.5,0.75,True,0.3087,0.1289,0.4066,0.3836,0.8258,2.0262,-615.708,winter,396.6,Suburban,False,0.3276,0.0,0.3728,0.4107,0.7832,2.2659,-546.896,winter,378.79,0.9423076923076922,1.1258228255463563,1.0470181366984346
39,Suburban,0.25,0.5,1.0,True,0.3114,0.1141,0.4215,0.364,0.8265,2.0203,-619.04,winter,404.38,Suburban,False,0.3297,0.0,0.3855,0.3936,0.7832,2.2659,-574.696,winter,388.15,0.9444949954504095,1.0771607945766108,1.0418137318047147
40,Suburban,0.25,0.75,0.0,True,0.3122,0.1316,0.4268,0.4064,1.2002,1.3541,-765.508,winter,501.25,Suburban,False,0.3313,0.0,0.4149,0.4098,1.1533,1.463,-604.756,winter,484.93,0.942348324781165,1.2658129890402081,1.033654341863774
41,Suburban,0.25,0.75,0.25,True,0.3092,0.1322,0.4287,0.3831,1.2055,1.3375,-769.024,winter,509.06,Suburban,False,0.3295,0.0,0.4201,0.4007,1.1534,1.4734,-610.252,winter,490.74,0.938391502276176,1.2601744852945997,1.0373313771039654
42,Suburban,0.25,0.75,0.5,True,0.3127,0.1279,0.4538,0.3638,1.2073,1.3431,-769.024,winter,516.99,Suburban,False,0.3314,0.0,0.4318,0.3845,1.1534,1.4734,-638.768,winter,494.91,0.9435727217863609,1.2039175412669387,1.0446141722737468
43,Suburban,0.25,0.75,0.75,True,0.3162,0.1262,0.4739,0.3458,1.2076,1.3464,-769.024,winter,525.54,Suburban,False,0.333,0.0,0.4433,0.3709,1.1534,1.4734,-652.048,winter,497.56,0.9495495495495494,1.179397835742154,1.0562344239890666
44,Suburban,0.25,0.75,1.0,True,0.3183,0.1145,0.4824,0.3303,1.2088,1.3479,-772.356,winter,530.36,Suburban,False,0.3347,0.0,0.456,0.3567,1.1534,1.4734,-679.848,winter,503.55,0.9510008963250673,1.1360715924736118,1.053241981928309
45,Suburban,0.25,1.0,0.0,True,0.3169,0.114,0.4955,0.3667,1.5937,1.0098,-1076.348,winter,665.16,Suburban,False,0.3363,0.0,0.4869,0.3709,1.5321,1.0988,-803.868,winter,647.29,0.9423134106452573,1.338961122970438,1.0276074093528402
46,Suburban,0.25,1.0,0.25,True,0.3142,0.1143,0.4969,0.3466,1.5981,1.003,-1081.868,winter,676.51,Suburban,False,0.3344,0.0,0.4921,0.3637,1.5324,1.1066,-817.56,winter,656.32,0.9395933014354068,1.3232888106071725,1.0307624329595317
47,Suburban,0.25,1.0,0.5,True,0.3173,0.1116,0.5205,0.3321,1.6014,0.9992,-1081.868,winter,684.63,Suburban,False,0.336,0.0,0.5039,0.3499,1.5324,1.1066,-817.56,winter,659.43,0.9443452380952381,1.3232888106071725,1.0382148218916338
48,Suburban,0.25,1.0,0.75,True,0.3206,0.11,0.5418,0.3155,1.602,1.0102,-1081.868,winter,691.86,Suburban,False,0.3374,0.0,0.5154,0.3385,1.5324,1.1066,-817.56,winter,661.31,0.9502074688796681,1.3232888106071725,1.0461961863573817
49,Suburban,0.25,1.0,1.0,True,0.3237,0.1098,0.5601,0.3011,1.6065,1.0099,-1083.772,winter,705.71,Suburban,False,0.3388,0.0,0.528,0.3263,1.5324,1.1066,-817.56,winter,664.14,0.95543093270366,1.32561769166789,1.0625922245309725
50,Suburban,0.5,0.0,0.0,True,0.2653,0.2401,0.2268,0.8504,0.0,inf,421.624,summer,217.73,Suburban,False,0.2695,0.0,0.2022,0.8535,0.0,inf,276.808,summer,241.32,0.9844155844155843,1.5231640704025897,0.9022459804409083
51,Suburban,0.5,0.0,0.25,True,0.2495,0.2209,0.2646,0.9509,0.0,inf,361.736,summer,264.06,Suburban,False,0.2673,0.0,0.2412,0.9964,0.0,inf,354.456,summer,318.85,0.9334081556303779,1.020538515358747,0.828163713344833
52,Suburban,0.5,0.0,0.5,True,0.2438,0.2035,0.2676,0.8752,0.0,inf,328.58399999999995,summer,242.68,Suburban,False,0.2662,0.0,0.2429,0.9421,0.0,inf,354.456,summer,313.49,0.9158527422990232,0.9270092761866069,0.7741235765096175
53,Suburban,0.5,0.0,0.75,True,0.2501,0.1711,0.3061,0.8237,0.0,inf,400.324,summer,239.41,Suburban,False,0.2722,0.0,0.2544,0.8976,0.0,inf,354.456,summer,310.15,0.9188096987509184,1.1294039316586544,0.7719168144446236
54,Suburban,0.5,0.0,1.0,True,0.2549,0.1456,0.3315,0.7731,0.0,inf,444.208,summer,250.92,Suburban,False,0.278,0.0,0.2671,0.8534,0.0,inf,350.86400000000003,summer,306.36,0.9169064748201439,1.2660404031191572,0.8190364277320799
55,Suburban,0.5,0.25,0.0,True,0.245,0.193,0.323,0.9705,0.3897,8.7369,477.516,summer,293.3,Suburban,False,0.2711,0.0,0.3093,0.9997,0.3683,9.5861,413.944,summer,368.47,0.9037255625230541,1.1535763291652976,0.7959942464786821
56,Suburban,0.5,0.25,0.25,True,0.2458,0.193,0.3321,0.91,0.3944,8.4514,495.236,summer,288.2,Suburban,False,0.2726,0.0,0.3174,0.9682,0.3684,9.8054,427.204,summer,372.8,0.9016874541452677,1.1592494452299136,0.773068669527897
57,Suburban,0.5,0.25,0.5,True,0.2412,0.1774,0.335,0.8468,0.3943,8.4754,416.468,summer,276.32,Suburban,False,0.2708,0.0,0.3182,0.9203,0.3684,9.8054,427.204,summer,368.49,0.8906942392909897,0.97486914916527,0.7498710955521181
58,Suburban,0.5,0.25,0.75,True,0.2462,0.1519,0.3704,0.8059,0.3949,8.4556,423.968,summer,279.17,Suburban,False,0.2756,0.0,0.3297,0.8829,0.3684,9.8054,427.204,summer,365.29,0.8933236574746009,0.9924251645583843,0.7642421090092802
59,Suburban,0.5,0.25,1.0,True,0.2515,0.1284,0.4056,0.7618,0.3942,8.4361,508.204,summer,282.39,Suburban,False,0.2804,0.0,0.3424,0.8446,0.3684,9.8054,423.608,summer,362.09,0.8969329529243938,1.1997034994617666,0.779888977878428
60,Suburban,0.5,0.5,0.0,True,0.2409,0.1518,0.3697,0.8467,0.8262,4.2865,-606.96,winter,370.05,Suburban,False,0.2708,0.0,0.3582,0.8729,0.7831,4.6937,-454.324,winter,382.36,0.8895864106351552,1.3359628811156796,0.9678052097499739
61,Suburban,0.5,0.5,0.25,True,0.2423,0.1603,0.3742,0.8004,0.8305,4.2644,-606.824,winter,376.74,Suburban,False,0.2722,0.0,0.3667,0.8505,0.7832,4.8006,-461.52,winter,390.5,0.8901542983100661,1.3148379268504073,0.964763124199744
62,Suburban,0.5,0.5,0.5,True,0.2415,0.1578,0.3806,0.7449,0.8346,4.1077,-611.308,winter,387.72,Suburban,False,0.272,0.0,0.3706,0.8125,0.7832,4.8006,-533.616,winter,391.9,0.8878676470588235,1.1455953344727294,0.9893340137790254
63,Suburban,0.5,0.5,0.75,True,0.247,0.1364,0.4093,0.7128,0.8348,4.1214,-613.696,winter,393.8,Suburban,False,0.2762,0.0,0.3821,0.783,0.7832,4.8006,-546.896,winter,393.1,0.8942795076031861,1.1221438811035371,1.0017807173747137
64,Suburban,0.5,0.5,1.0,True,0.2517,0.1127,0.4445,0.6765,0.8354,4.0852,-617.028,winter,399.45,Suburban,False,0.2805,0.0,0.3947,0.7522,0.7832,4.8006,-574.696,winter,397.69,0.8973262032085559,1.0736598131881898,1.0044255575951118
65,Suburban,0.5,0.75,0.0,True,0.2536,0.1336,0.4444,0.7635,1.2068,2.8074,-761.864,winter,487.98,Suburban,False,0.2838,0.0,0.4287,0.786,1.1533,3.0493,-604.756,winter,475.67,0.8935870331219168,1.2597874183968412,1.0258792860596633
66,Suburban,0.5,0.75,0.25,True,0.2538,0.138,0.4448,0.7258,1.2127,2.8025,-762.528,winter,496.12,Suburban,False,0.2845,0.0,0.4373,0.7688,1.1534,3.1174,-610.252,winter,482.68,0.8920913884007031,1.2495297024835643,1.0278445346813625
67,Suburban,0.5,0.75,0.5,True,0.253,0.1345,0.4514,0.6783,1.2164,2.7467,-767.012,winter,507.5,Suburban,False,0.2838,0.0,0.4411,0.7369,1.1534,3.1174,-638.768,winter,487.19,0.8914728682170543,1.2007677278761615,1.041688047784232
68,Suburban,0.5,0.75,0.75,True,0.2591,0.1299,0.4828,0.644,1.2184,2.7527,-767.012,winter,514.87,Suburban,False,0.2872,0.0,0.4526,0.7123,1.1534,3.1174,-652.048,winter,490.29,0.902158774373259,1.1763121733369322,1.0501335944033123
69,Suburban,0.5,0.75,1.0,True,0.2637,0.1125,0.5118,0.6137,1.2173,2.7591,-770.344,winter,520.72,Suburban,False,0.2907,0.0,0.4652,0.6862,1.1534,3.1174,-679.848,winter,496.77,0.9071207430340557,1.1331121074122452,1.0482114459407774
70,Suburban,0.5,1.0,0.0,True,0.2642,0.116,0.5143,0.6928,1.6017,2.0917,-1072.704,winter,647.82,Suburban,False,0.2938,0.0,0.5007,0.716,1.5321,2.2907,-803.868,winter,635.46,0.8992511912865895,1.3344280404245472,1.0194504768199415
71,Suburban,0.5,1.0,0.25,True,0.264,0.1181,0.5196,0.6624,1.6065,2.0998,-1075.372,winter,659.43,Suburban,False,0.2941,0.0,0.5093,0.7025,1.5324,2.3422,-817.56,winter,645.53,0.897653859231554,1.3153432164000198,1.0215326940653415
72,Suburban,0.5,1.0,0.5,True,0.263,0.1167,0.5219,0.6226,1.6113,2.0623,-1079.856,winter,670.4,Suburban,False,0.2932,0.0,0.5132,0.6751,1.5324,2.3422,-817.56,winter,648.51,0.8969986357435198,1.3208278291501543,1.033754298314598
73,Suburban,0.5,1.0,0.75,True,0.2682,0.112,0.554,0.5921,1.6122,2.0734,-1079.856,winter,677.09,Suburban,False,0.296,0.0,0.5247,0.6541,1.5324,2.3422,-817.56,winter,650.43,0.9060810810810811,1.3208278291501543,1.0409882692987718
74,Suburban,0.5,1.0,1.0,True,0.2736,0.11,0.5831,0.5643,1.6159,2.0763,-1081.76,winter,689.15,Suburban,False,0.2989,0.0,0.5373,0.6316,1.5324,2.3422,-817.56,winter,653.69,0.915356306457009,1.3231567102108714,1.0542458963728985
75,Suburban,0.75,0.0,0.0,True,0.2188,0.2473,0.2351,1.1872,0.0,inf,466.808,summer,354.22,Suburban,False,0.2176,0.0,0.2144,1.1938,0.0,inf,444.192,summer,401.56,1.005514705882353,1.050914919674375,0.8821097718896305
76,Suburban,0.75,0.0,0.25,True,0.2069,0.2289,0.2917,1.3182,0.0,inf,552.096,summer,441.35,Suburban,False,0.2182,0.0,0.2721,1.3928,0.0,inf,570.832,summer,521.45,0.9482126489459212,0.9671777335538302,0.8463898743887237
77,Suburban,0.75,0.0,0.5,True,0.2038,0.2091,0.2976,1.2213,0.0,inf,544.124,summer,419.1,Suburban,False,0.2199,0.0,0.2738,1.3179,0.0,inf,570.832,summer,515.89,0.9267849022282856,0.9532121534882417,0.8123824846381982
78,Suburban,0.75,0.0,0.75,True,0.202,0.1916,0.2981,1.1367,0.0,inf,555.996,summer,392.71,Suburban,False,0.222,0.0,0.2761,1.2534,0.0,inf,570.832,summer,511.69,0.9099099099099099,0.9740098663004176,0.7674764017276084
79,Suburban,0.75,0.0,1.0,True,0.2104,0.158,0.3435,1.0677,0.0,inf,562.968,summer,388.07,Suburban,False,0.2306,0.0,0.2888,1.1956,0.0,inf,567.236,summer,507.35,0.9124024284475282,0.9924757949072344,0.7648960283827732
80,Suburban,0.75,0.25,0.0,True,0.2074,0.2047,0.3677,1.363,0.3902,13.3447,694.036,summer,494.2,Suburban,False,0.2286,0.0,0.358,1.4269,0.3683,14.6487,674.912,summer,610.05,0.9072615923009624,1.0283355459674741,0.8100975329890993
